reception_time,ip,label,sentence,answer,time
1637173090,2d08a97f64c66f42eb98058f0efe8c68,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,6,2262
1637173090,2d08a97f64c66f42eb98058f0efe8c68,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,7,3455
1637173090,2d08a97f64c66f42eb98058f0efe8c68,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,7,2330
1637173090,2d08a97f64c66f42eb98058f0efe8c68,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,6,3297
1637173090,2d08a97f64c66f42eb98058f0efe8c68,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,7,4952
1637173090,2d08a97f64c66f42eb98058f0efe8c68,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,7,5823
1637173090,2d08a97f64c66f42eb98058f0efe8c68,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,7,3035
1637173090,2d08a97f64c66f42eb98058f0efe8c68,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,7,5106
1637173806,76519e59df10ae12be15a8fc2ee0b25e,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,1,12168
1637173806,76519e59df10ae12be15a8fc2ee0b25e,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,5,7751
1637173806,76519e59df10ae12be15a8fc2ee0b25e,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,7,11634
1637173806,76519e59df10ae12be15a8fc2ee0b25e,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,1,6569
1637173806,76519e59df10ae12be15a8fc2ee0b25e,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,1,9156
1637173806,76519e59df10ae12be15a8fc2ee0b25e,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,1,4953
1637173806,76519e59df10ae12be15a8fc2ee0b25e,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,3,7444
1637173806,76519e59df10ae12be15a8fc2ee0b25e,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,7,7967
1637174187,d7b8906ca5066787d3d6224e5b2576fb,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,2,10403
1637174187,d7b8906ca5066787d3d6224e5b2576fb,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,6,8724
1637174187,d7b8906ca5066787d3d6224e5b2576fb,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,7,22242
1637174187,d7b8906ca5066787d3d6224e5b2576fb,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,5,8282
1637174187,d7b8906ca5066787d3d6224e5b2576fb,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,4,14579
1637174187,d7b8906ca5066787d3d6224e5b2576fb,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,3,4317
1637174187,d7b8906ca5066787d3d6224e5b2576fb,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,2,9005
1637174187,d7b8906ca5066787d3d6224e5b2576fb,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,5,26753
1637176393,540f2f979d1abe35755e56e1e9d44131,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,4,4881
1637176393,540f2f979d1abe35755e56e1e9d44131,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,6,2728
1637176393,540f2f979d1abe35755e56e1e9d44131,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,3,14445
1637176393,540f2f979d1abe35755e56e1e9d44131,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,3,5197
1637176393,540f2f979d1abe35755e56e1e9d44131,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,3,5164
1637176393,540f2f979d1abe35755e56e1e9d44131,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,3,3739
1637176393,540f2f979d1abe35755e56e1e9d44131,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,4,4817
1637176393,540f2f979d1abe35755e56e1e9d44131,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,3,72449
1637180577,af04f8e3d45d88f04d93a044d680ff86,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,3,9125
1637180577,af04f8e3d45d88f04d93a044d680ff86,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,2,8882
1637180577,af04f8e3d45d88f04d93a044d680ff86,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,4,16872
1637180577,af04f8e3d45d88f04d93a044d680ff86,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,3,12047
1637180577,af04f8e3d45d88f04d93a044d680ff86,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,5,8895
1637180577,af04f8e3d45d88f04d93a044d680ff86,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,6,11141
1637180577,af04f8e3d45d88f04d93a044d680ff86,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,7,11505
1637180577,af04f8e3d45d88f04d93a044d680ff86,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,7,8638
1637206376,c059cec0ea26e19b32fece69b498d995,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,7,38665
1637206376,c059cec0ea26e19b32fece69b498d995,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,7,40034
1637206376,c059cec0ea26e19b32fece69b498d995,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,7,29225
1637206376,c059cec0ea26e19b32fece69b498d995,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,7,29890
1637206376,c059cec0ea26e19b32fece69b498d995,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,7,11497
1637206376,c059cec0ea26e19b32fece69b498d995,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,7,32775
1637206376,c059cec0ea26e19b32fece69b498d995,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,6,45536
1637206376,c059cec0ea26e19b32fece69b498d995,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,7,13827
1637224640,75b92c48a07493173cf649cad1907d4f,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,7,9478
1637224640,75b92c48a07493173cf649cad1907d4f,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,7,7246
1637224640,75b92c48a07493173cf649cad1907d4f,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,7,10379
1637224640,75b92c48a07493173cf649cad1907d4f,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,2,17568
1637224640,75b92c48a07493173cf649cad1907d4f,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,7,4864
1637224640,75b92c48a07493173cf649cad1907d4f,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,7,3912
1637224640,75b92c48a07493173cf649cad1907d4f,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,2,9176
1637224640,75b92c48a07493173cf649cad1907d4f,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,7,5881
1637228953,033a51caed67a056c4debc1ecd3f364a,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,7,7638
1637228953,033a51caed67a056c4debc1ecd3f364a,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,3,4011
1637228953,033a51caed67a056c4debc1ecd3f364a,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,2,6042
1637228953,033a51caed67a056c4debc1ecd3f364a,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,5,9206
1637228953,033a51caed67a056c4debc1ecd3f364a,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,1,3393
1637228953,033a51caed67a056c4debc1ecd3f364a,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,1,3375
1637228953,033a51caed67a056c4debc1ecd3f364a,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,5,9596
1637228953,033a51caed67a056c4debc1ecd3f364a,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,2,3744
1637229011,a3ec83d4893b2d00912ac6c8d35a2693,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,4,3070
1637229011,a3ec83d4893b2d00912ac6c8d35a2693,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,4,10609
1637229011,a3ec83d4893b2d00912ac6c8d35a2693,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,6,4640
1637229011,a3ec83d4893b2d00912ac6c8d35a2693,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,5,5994
1637229011,a3ec83d4893b2d00912ac6c8d35a2693,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,6,4350
1637229011,a3ec83d4893b2d00912ac6c8d35a2693,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,1,3028
1637229011,a3ec83d4893b2d00912ac6c8d35a2693,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,4,5069
1637229011,a3ec83d4893b2d00912ac6c8d35a2693,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,5,3192
1637229106,3c2813450470735afc2c4e44b3b57860,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,7,4556
1637229106,3c2813450470735afc2c4e44b3b57860,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,3,5362
1637229106,3c2813450470735afc2c4e44b3b57860,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,4,9961
1637229106,3c2813450470735afc2c4e44b3b57860,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,3,6234
1637229106,3c2813450470735afc2c4e44b3b57860,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,3,4631
1637229106,3c2813450470735afc2c4e44b3b57860,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,4,6030
1637229106,3c2813450470735afc2c4e44b3b57860,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,2,5428
1637229106,3c2813450470735afc2c4e44b3b57860,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,3,4786
1637229301,1f8f985bc9fbb6f50ea927e088ee06c8,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,5,5471
1637229301,1f8f985bc9fbb6f50ea927e088ee06c8,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,6,3711
1637229301,1f8f985bc9fbb6f50ea927e088ee06c8,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,5,6102
1637229301,1f8f985bc9fbb6f50ea927e088ee06c8,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,5,6204
1637229301,1f8f985bc9fbb6f50ea927e088ee06c8,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,3,7846
1637229301,1f8f985bc9fbb6f50ea927e088ee06c8,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,7,4670
1637229301,1f8f985bc9fbb6f50ea927e088ee06c8,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,2,2782
1637229301,1f8f985bc9fbb6f50ea927e088ee06c8,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,6,5775
1637229323,edf72ba34755e80881adb7f7c6cea763,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,5,13122
1637229323,edf72ba34755e80881adb7f7c6cea763,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,6,12046
1637229323,edf72ba34755e80881adb7f7c6cea763,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,5,10315
1637229323,edf72ba34755e80881adb7f7c6cea763,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,5,7365
1637229323,edf72ba34755e80881adb7f7c6cea763,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,4,6757
1637229323,edf72ba34755e80881adb7f7c6cea763,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,6,5099
1637229323,edf72ba34755e80881adb7f7c6cea763,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,6,8430
1637229323,edf72ba34755e80881adb7f7c6cea763,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,7,6613
1637229357,a4ebead5b3ddcd8f111f333de557ab79,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,7,2654
1637229357,a4ebead5b3ddcd8f111f333de557ab79,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,7,3744
1637229357,a4ebead5b3ddcd8f111f333de557ab79,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,7,4560
1637229357,a4ebead5b3ddcd8f111f333de557ab79,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,5,4342
1637229357,a4ebead5b3ddcd8f111f333de557ab79,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,5,5188
1637229357,a4ebead5b3ddcd8f111f333de557ab79,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,7,2959
1637229357,a4ebead5b3ddcd8f111f333de557ab79,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,7,2064
1637229357,a4ebead5b3ddcd8f111f333de557ab79,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,7,4548
1637229388,f87bb89ad01371ad8bda0fbff6db3e1f,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,5,7806
1637229388,f87bb89ad01371ad8bda0fbff6db3e1f,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,6,14411
1637229388,f87bb89ad01371ad8bda0fbff6db3e1f,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,4,6757
1637229388,f87bb89ad01371ad8bda0fbff6db3e1f,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,5,6174
1637229388,f87bb89ad01371ad8bda0fbff6db3e1f,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,3,5704
1637229388,f87bb89ad01371ad8bda0fbff6db3e1f,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,4,5855
1637229388,f87bb89ad01371ad8bda0fbff6db3e1f,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,7,6073
1637229388,f87bb89ad01371ad8bda0fbff6db3e1f,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,6,4716
1637229393,4825487b09695ca2e2721738fe6e2f0f,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,4,4161
1637229393,4825487b09695ca2e2721738fe6e2f0f,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,6,10606
1637229393,4825487b09695ca2e2721738fe6e2f0f,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,6,4211
1637229393,4825487b09695ca2e2721738fe6e2f0f,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,1,23280
1637229393,4825487b09695ca2e2721738fe6e2f0f,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,6,14590
1637229393,4825487b09695ca2e2721738fe6e2f0f,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,7,5618
1637229393,4825487b09695ca2e2721738fe6e2f0f,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,3,8682
1637229393,4825487b09695ca2e2721738fe6e2f0f,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,3,5717
1637229463,defe457ff1d615789e3be24ca76cd2b0,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,7,6765
1637229463,defe457ff1d615789e3be24ca76cd2b0,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,7,12655
1637229463,defe457ff1d615789e3be24ca76cd2b0,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,6,6256
1637229463,defe457ff1d615789e3be24ca76cd2b0,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,2,10938
1637229463,defe457ff1d615789e3be24ca76cd2b0,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,5,7341
1637229463,defe457ff1d615789e3be24ca76cd2b0,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,5,6151
1637229463,defe457ff1d615789e3be24ca76cd2b0,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,6,12288
1637229463,defe457ff1d615789e3be24ca76cd2b0,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,6,5859
1637229607,7cc9b7622c1284bac995f9d58ac07971,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,2,10468
1637229607,7cc9b7622c1284bac995f9d58ac07971,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,6,8063
1637229607,7cc9b7622c1284bac995f9d58ac07971,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,3,22196
1637229607,7cc9b7622c1284bac995f9d58ac07971,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,7,5711
1637229607,7cc9b7622c1284bac995f9d58ac07971,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,2,4538
1637229607,7cc9b7622c1284bac995f9d58ac07971,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,1,3778
1637229607,7cc9b7622c1284bac995f9d58ac07971,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,3,9278
1637229607,7cc9b7622c1284bac995f9d58ac07971,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,1,3191
1637229643,1b8c2a9f89469afca854613d2bd8b775,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,5,312263
1637229643,1b8c2a9f89469afca854613d2bd8b775,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,3,19750
1637229643,1b8c2a9f89469afca854613d2bd8b775,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,5,10114
1637229643,1b8c2a9f89469afca854613d2bd8b775,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,3,20355
1637229643,1b8c2a9f89469afca854613d2bd8b775,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,5,24807
1637229643,1b8c2a9f89469afca854613d2bd8b775,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,5,10668
1637229643,1b8c2a9f89469afca854613d2bd8b775,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,5,9953
1637229643,1b8c2a9f89469afca854613d2bd8b775,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,4,14695
1637229715,f52d52a60e2efb6bf6840870d5037d4e,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,3,14638
1637229715,f52d52a60e2efb6bf6840870d5037d4e,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,2,12138
1637229715,f52d52a60e2efb6bf6840870d5037d4e,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,6,9914
1637229715,f52d52a60e2efb6bf6840870d5037d4e,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,7,5236
1637229715,f52d52a60e2efb6bf6840870d5037d4e,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,7,4942
1637229715,f52d52a60e2efb6bf6840870d5037d4e,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,3,15748
1637229715,f52d52a60e2efb6bf6840870d5037d4e,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,3,7425
1637229715,f52d52a60e2efb6bf6840870d5037d4e,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,1,4751
1637229893,71b0e0be0e401abc2f36b27b821df00b,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,4,18914
1637229893,71b0e0be0e401abc2f36b27b821df00b,id.pomo.act.a,Следователи были в полном замешательстве%2C но рассказ очевидца помог всему встать на свои места. ,6,7492
1637229893,71b0e0be0e401abc2f36b27b821df00b,id.mesh.act.a,Мой день рождения проходил отлично%2C однако праздник не мешал кошкам скрести на душе. ,5,8998
1637229893,71b0e0be0e401abc2f36b27b821df00b,id.pozv.pass.b,Школьная директриса Лариса Эдуардовна была сторонницей индивидуального подхода к ученикам и не позволяла ярлыкам вешаться без разбора. ,4,12388
1637229893,71b0e0be0e401abc2f36b27b821df00b,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,6,18893
1637229893,71b0e0be0e401abc2f36b27b821df00b,id.pozv.act.a,Бесконечные промедления никак не позволяли делу сдвинуться с мёртвой точки.,7,6259
1637229893,71b0e0be0e401abc2f36b27b821df00b,id.zast.act.a,Очередной провал заставил почву уйти из-под ног молодого предпринимателя – выхода из ситуации не было никакого. ,5,8021
1637229893,71b0e0be0e401abc2f36b27b821df00b,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,4,8972
1637230033,78854508d4d0026bf4ce5fdb13742056,id.zast.pass.b,Хватит учить Пашу писать стихи – заставляешь бумагу мараться почем зря.,3,6230
1637230033,78854508d4d0026bf4ce5fdb13742056,id.mesh.pass.b,Родительский контроль должен мешать головам детей забиваться чушью%2C которую они могут увидеть в интернете.,4,13780
1637230033,78854508d4d0026bf4ce5fdb13742056,id.pomo.pass.b,Дружелюбный настрой Костиных новых знакомых и бутылка хорошего полусухого вина помогли льду растопиться быстро и легко.,7,7075
