reception_time,controller,order,n,lsg,answer,correct,time,grammatical
1645776225,AcceptabilityJudgment,32,0,13,7,NULL,30147,1
1645776225,AcceptabilityJudgment,55,0,24,,,,0
1645776225,AcceptabilityJudgment,55,0,24,1,NULL,4965,0
1645776225,AcceptabilityJudgment,40,0,17,,,,1
1645776225,AcceptabilityJudgment,40,0,17,7,NULL,5243,1
1645776225,AcceptabilityJudgment,51,0,22,,,,0
1645776225,AcceptabilityJudgment,51,0,22,1,NULL,2815,0
1645776225,AcceptabilityJudgment,39,0,16,,,,1
1645776225,AcceptabilityJudgment,39,0,16,7,NULL,5812,1
1645776225,AcceptabilityJudgment,52,0,23,,,,0
1645776225,AcceptabilityJudgment,52,0,23,1,NULL,4582,0
1645776225,AcceptabilityJudgment,35,0,14,,,,1
1645776225,AcceptabilityJudgment,35,0,14,7,NULL,4005,1
1645781461,AcceptabilityJudgment,35,0,14,,,,1
1645781461,AcceptabilityJudgment,35,0,14,7,NULL,8964,1
1645781461,AcceptabilityJudgment,52,0,23,,,,0
1645781461,AcceptabilityJudgment,52,0,23,3,NULL,12659,0
1645781461,AcceptabilityJudgment,36,0,15,,,,1
1645781461,AcceptabilityJudgment,36,0,15,7,NULL,7317,1
1645781461,AcceptabilityJudgment,48,0,21,,,,0
1645781461,AcceptabilityJudgment,48,0,21,2,NULL,5859,0
1645781461,AcceptabilityJudgment,39,0,16,,,,1
1645781461,AcceptabilityJudgment,39,0,16,7,NULL,6590,1
1645781461,AcceptabilityJudgment,51,0,22,,,,0
1645781461,AcceptabilityJudgment,51,0,22,1,NULL,8138,0
1645781461,AcceptabilityJudgment,32,0,13,,,,1
1645781461,AcceptabilityJudgment,32,0,13,7,NULL,13591,1
1645781461,AcceptabilityJudgment,47,0,20,,,,0
1645781461,AcceptabilityJudgment,47,0,20,2,NULL,6413,0
1645781461,AcceptabilityJudgment,43,0,18,,,,1
1645781461,AcceptabilityJudgment,43,0,18,7,NULL,5676,1
1645781461,AcceptabilityJudgment,55,0,24,,,,0
1645781461,AcceptabilityJudgment,55,0,24,2,NULL,6894,0
1645781461,AcceptabilityJudgment,40,0,17,,,,1
1645781461,AcceptabilityJudgment,40,0,17,7,NULL,7184,1
1645781461,AcceptabilityJudgment,44,0,19,,,,0
1645781461,AcceptabilityJudgment,44,0,19,2,NULL,4160,0
1645785067,AcceptabilityJudgment,45,0,19,,,,0
1645785067,AcceptabilityJudgment,45,0,19,1,NULL,4433,0
1645785067,AcceptabilityJudgment,41,0,17,,,,1
1645785067,AcceptabilityJudgment,41,0,17,7,NULL,4822,1
1645785067,AcceptabilityJudgment,53,0,23,,,,0
1645785067,AcceptabilityJudgment,53,0,23,1,NULL,5021,0
1645785067,AcceptabilityJudgment,42,0,18,,,,1
1645785067,AcceptabilityJudgment,42,0,18,7,NULL,9169,1
1645785067,AcceptabilityJudgment,46,0,20,,,,0
1645785067,AcceptabilityJudgment,46,0,20,1,NULL,3576,0
1645785067,AcceptabilityJudgment,37,0,15,,,,1
1645785067,AcceptabilityJudgment,37,0,15,6,NULL,7813,1
1645785067,AcceptabilityJudgment,54,0,24,,,,0
1645785067,AcceptabilityJudgment,54,0,24,1,NULL,5968,0
1645785067,AcceptabilityJudgment,38,0,16,,,,1
1645785067,AcceptabilityJudgment,38,0,16,7,NULL,7967,1
1645785067,AcceptabilityJudgment,50,0,22,,,,0
1645785067,AcceptabilityJudgment,50,0,22,1,NULL,4360,0
1645785067,AcceptabilityJudgment,33,0,13,,,,1
1645785067,AcceptabilityJudgment,33,0,13,3,NULL,7727,1
1645785067,AcceptabilityJudgment,49,0,21,,,,0
1645785067,AcceptabilityJudgment,49,0,21,1,NULL,2412,0
1645785067,AcceptabilityJudgment,34,0,14,,,,1
1645785067,AcceptabilityJudgment,34,0,14,7,NULL,4213,1
1645789258,AcceptabilityJudgment,46,0,20,,,,0
1645789258,AcceptabilityJudgment,46,0,20,1,NULL,6897,0
1645789258,AcceptabilityJudgment,34,0,14,,,,1
1645789258,AcceptabilityJudgment,34,0,14,6,NULL,13466,1
1645789258,AcceptabilityJudgment,54,0,24,,,,0
1645789258,AcceptabilityJudgment,54,0,24,1,NULL,6402,0
1645789258,AcceptabilityJudgment,42,0,18,,,,1
1645789258,AcceptabilityJudgment,42,0,18,6,NULL,4642,1
1645789258,AcceptabilityJudgment,49,0,21,,,,0
1645789258,AcceptabilityJudgment,49,0,21,3,NULL,8226,0
1645789258,AcceptabilityJudgment,37,0,15,,,,1
1645789258,AcceptabilityJudgment,37,0,15,1,NULL,6563,1
1645789258,AcceptabilityJudgment,50,0,22,,,,0
1645789258,AcceptabilityJudgment,50,0,22,1,NULL,3260,0
1645789258,AcceptabilityJudgment,33,0,13,,,,1
1645789258,AcceptabilityJudgment,33,0,13,3,NULL,8146,1
1645789258,AcceptabilityJudgment,45,0,19,,,,0
1645789258,AcceptabilityJudgment,45,0,19,1,NULL,12794,0
1645789258,AcceptabilityJudgment,38,0,16,,,,1
1645789258,AcceptabilityJudgment,38,0,16,7,NULL,3282,1
1645789258,AcceptabilityJudgment,53,0,23,,,,0
1645789258,AcceptabilityJudgment,53,0,23,2,NULL,9353,0
1645789258,AcceptabilityJudgment,41,0,17,,,,1
1645789258,AcceptabilityJudgment,41,0,17,6,NULL,9947,1
1645801463,AcceptabilityJudgment,42,0,18,,,,1
1645801463,AcceptabilityJudgment,42,0,18,7,NULL,25379,1
1645801463,AcceptabilityJudgment,53,0,23,,,,0
1645801463,AcceptabilityJudgment,53,0,23,1,NULL,9327,0
1645801463,AcceptabilityJudgment,37,0,15,,,,1
1645801463,AcceptabilityJudgment,37,0,15,3,NULL,6262,1
1645801463,AcceptabilityJudgment,45,0,19,,,,0
1645801463,AcceptabilityJudgment,45,0,19,1,NULL,9975,0
1645801463,AcceptabilityJudgment,41,0,17,,,,1
1645801463,AcceptabilityJudgment,41,0,17,7,NULL,9487,1
1645801463,AcceptabilityJudgment,54,0,24,,,,0
1645801463,AcceptabilityJudgment,54,0,24,1,NULL,8538,0
1645801463,AcceptabilityJudgment,33,0,13,,,,1
1645801463,AcceptabilityJudgment,33,0,13,7,NULL,10217,1
1645801463,AcceptabilityJudgment,49,0,21,,,,0
1645801463,AcceptabilityJudgment,49,0,21,1,NULL,8680,0
1645801463,AcceptabilityJudgment,34,0,14,,,,1
1645801463,AcceptabilityJudgment,34,0,14,5,NULL,7061,1
1645801463,AcceptabilityJudgment,50,0,22,,,,0
1645801463,AcceptabilityJudgment,50,0,22,2,NULL,7596,0
1645801463,AcceptabilityJudgment,38,0,16,,,,1
1645801463,AcceptabilityJudgment,38,0,16,7,NULL,7013,1
1645801463,AcceptabilityJudgment,46,0,20,,,,0
1645801463,AcceptabilityJudgment,46,0,20,1,NULL,7441,0
1645877960,AcceptabilityJudgment,50,0,22,,,,0
1645877960,AcceptabilityJudgment,50,0,22,2,NULL,5876,0
1645877960,AcceptabilityJudgment,42,0,18,,,,1
1645877960,AcceptabilityJudgment,42,0,18,7,NULL,6339,1
1645877960,AcceptabilityJudgment,49,0,21,,,,0
1645877960,AcceptabilityJudgment,49,0,21,1,NULL,8269,0
1645877960,AcceptabilityJudgment,34,0,14,,,,1
1645877960,AcceptabilityJudgment,34,0,14,3,NULL,8824,1
1645877960,AcceptabilityJudgment,46,0,20,,,,0
1645877960,AcceptabilityJudgment,46,0,20,1,NULL,6561,0
1645877960,AcceptabilityJudgment,37,0,15,,,,1
1645877960,AcceptabilityJudgment,37,0,15,4,NULL,7232,1
1645877960,AcceptabilityJudgment,45,0,19,,,,0
1645877960,AcceptabilityJudgment,45,0,19,1,NULL,8245,0
1645877960,AcceptabilityJudgment,38,0,16,,,,1
1645877960,AcceptabilityJudgment,38,0,16,7,NULL,6851,1
1645877960,AcceptabilityJudgment,54,0,24,,,,0
1645877960,AcceptabilityJudgment,54,0,24,2,NULL,5910,0
1645877960,AcceptabilityJudgment,41,0,17,,,,1
1645877960,AcceptabilityJudgment,41,0,17,7,NULL,7093,1
1645877960,AcceptabilityJudgment,53,0,23,,,,0
1645877960,AcceptabilityJudgment,53,0,23,7,NULL,6444,0
1645877960,AcceptabilityJudgment,33,0,13,,,,1
1645877960,AcceptabilityJudgment,33,0,13,7,NULL,7207,1
1645879063,AcceptabilityJudgment,55,0,24,,,,0
1645879063,AcceptabilityJudgment,55,0,24,1,NULL,6837,0
1645879063,AcceptabilityJudgment,32,0,13,,,,1
1645879063,AcceptabilityJudgment,32,0,13,6,NULL,7318,1
1645879063,AcceptabilityJudgment,52,0,23,,,,0
1645879063,AcceptabilityJudgment,52,0,23,1,NULL,5422,0
1645879063,AcceptabilityJudgment,40,0,17,,,,1
1645879063,AcceptabilityJudgment,40,0,17,7,NULL,10341,1
1645879063,AcceptabilityJudgment,44,0,19,,,,0
1645879063,AcceptabilityJudgment,44,0,19,1,NULL,3097,0
1645879063,AcceptabilityJudgment,35,0,14,,,,1
1645879063,AcceptabilityJudgment,35,0,14,1,NULL,6637,1
1645879063,AcceptabilityJudgment,51,0,22,,,,0
1645879063,AcceptabilityJudgment,51,0,22,1,NULL,5687,0
1645879063,AcceptabilityJudgment,39,0,16,,,,1
1645879063,AcceptabilityJudgment,39,0,16,5,NULL,12094,1
1645879063,AcceptabilityJudgment,47,0,20,,,,0
1645879063,AcceptabilityJudgment,47,0,20,1,NULL,3586,0
1645879063,AcceptabilityJudgment,36,0,15,,,,1
1645879063,AcceptabilityJudgment,36,0,15,7,NULL,6944,1
1645879063,AcceptabilityJudgment,48,0,21,,,,0
1645879063,AcceptabilityJudgment,48,0,21,1,NULL,2906,0
1645879063,AcceptabilityJudgment,43,0,18,,,,1
1645879063,AcceptabilityJudgment,43,0,18,7,NULL,5922,1
1645879491,AcceptabilityJudgment,34,0,14,,,,1
1645879491,AcceptabilityJudgment,34,0,14,4,NULL,23009,1
1645879491,AcceptabilityJudgment,54,0,24,,,,0
1645879491,AcceptabilityJudgment,54,0,24,4,NULL,15822,0
1645879491,AcceptabilityJudgment,41,0,17,,,,1
1645879491,AcceptabilityJudgment,41,0,17,4,NULL,9986,1
1645879491,AcceptabilityJudgment,45,0,19,,,,0
1645879491,AcceptabilityJudgment,45,0,19,1,NULL,6637,0
1645879491,AcceptabilityJudgment,42,0,18,,,,1
1645879491,AcceptabilityJudgment,42,0,18,4,NULL,9652,1
1645879491,AcceptabilityJudgment,50,0,22,,,,0
1645879491,AcceptabilityJudgment,50,0,22,1,NULL,5253,0
1645879491,AcceptabilityJudgment,38,0,16,,,,1
1645879491,AcceptabilityJudgment,38,0,16,7,NULL,4983,1
1645879491,AcceptabilityJudgment,53,0,23,,,,0
1645879491,AcceptabilityJudgment,53,0,23,7,NULL,8277,0
1645879491,AcceptabilityJudgment,33,0,13,,,,1
1645879491,AcceptabilityJudgment,33,0,13,4,NULL,6273,1
1645879491,AcceptabilityJudgment,49,0,21,,,,0
1645879491,AcceptabilityJudgment,49,0,21,1,NULL,13584,0
1645879491,AcceptabilityJudgment,37,0,15,,,,1
1645879491,AcceptabilityJudgment,37,0,15,4,NULL,8496,1
1645879491,AcceptabilityJudgment,46,0,20,,,,0
1645879491,AcceptabilityJudgment,46,0,20,7,NULL,10161,0
1645879733,AcceptabilityJudgment,40,0,17,,,,1
1645879733,AcceptabilityJudgment,40,0,17,6,NULL,45776,1
1645879733,AcceptabilityJudgment,55,0,24,,,,0
1645879733,AcceptabilityJudgment,55,0,24,1,NULL,14978,0
1645879733,AcceptabilityJudgment,43,0,18,,,,1
1645879733,AcceptabilityJudgment,43,0,18,7,NULL,11020,1
1645879733,AcceptabilityJudgment,47,0,20,,,,0
1645879733,AcceptabilityJudgment,47,0,20,1,NULL,11194,0
1645879733,AcceptabilityJudgment,35,0,14,,,,1
1645879733,AcceptabilityJudgment,35,0,14,3,NULL,20897,1
1645879733,AcceptabilityJudgment,52,0,23,,,,0
1645879733,AcceptabilityJudgment,52,0,23,1,NULL,21411,0
1645879733,AcceptabilityJudgment,32,0,13,,,,1
1645879733,AcceptabilityJudgment,32,0,13,7,NULL,9833,1
1645879733,AcceptabilityJudgment,51,0,22,,,,0
1645879733,AcceptabilityJudgment,51,0,22,1,NULL,18291,0
1645879733,AcceptabilityJudgment,39,0,16,,,,1
1645879733,AcceptabilityJudgment,39,0,16,4,NULL,23347,1
1645879733,AcceptabilityJudgment,44,0,19,,,,0
1645879733,AcceptabilityJudgment,44,0,19,1,NULL,21962,0
1645879733,AcceptabilityJudgment,36,0,15,,,,1
1645879733,AcceptabilityJudgment,36,0,15,4,NULL,30932,1
1645879733,AcceptabilityJudgment,48,0,21,,,,0
1645879733,AcceptabilityJudgment,48,0,21,1,NULL,12120,0
1645880135,AcceptabilityJudgment,39,0,16,,,,1
1645880135,AcceptabilityJudgment,39,0,16,1,NULL,15443,1
1645880135,AcceptabilityJudgment,47,0,20,,,,0
1645880135,AcceptabilityJudgment,47,0,20,1,NULL,11021,0
1645880135,AcceptabilityJudgment,40,0,17,,,,1
1645880135,AcceptabilityJudgment,40,0,17,7,NULL,15688,1
1645880135,AcceptabilityJudgment,52,0,23,,,,0
1645880135,AcceptabilityJudgment,52,0,23,1,NULL,9723,0
1645880135,AcceptabilityJudgment,35,0,14,,,,1
1645880135,AcceptabilityJudgment,35,0,14,7,NULL,6131,1
1645880135,AcceptabilityJudgment,51,0,22,,,,0
1645880135,AcceptabilityJudgment,51,0,22,1,NULL,8001,0
1645880135,AcceptabilityJudgment,43,0,18,,,,1
1645880135,AcceptabilityJudgment,43,0,18,7,NULL,10063,1
1645880135,AcceptabilityJudgment,44,0,19,,,,0
1645880135,AcceptabilityJudgment,44,0,19,1,NULL,4791,0
1645880135,AcceptabilityJudgment,36,0,15,,,,1
1645880135,AcceptabilityJudgment,36,0,15,7,NULL,12839,1
1645880135,AcceptabilityJudgment,48,0,21,,,,0
1645880135,AcceptabilityJudgment,48,0,21,1,NULL,8798,0
1645880135,AcceptabilityJudgment,32,0,13,,,,1
1645880135,AcceptabilityJudgment,32,0,13,7,NULL,5213,1
1645880135,AcceptabilityJudgment,55,0,24,,,,0
1645880135,AcceptabilityJudgment,55,0,24,1,NULL,9455,0
1645880906,AcceptabilityJudgment,45,0,19,,,,0
1645880906,AcceptabilityJudgment,45,0,19,1,NULL,9262,0
1645880906,AcceptabilityJudgment,33,0,13,,,,1
1645880906,AcceptabilityJudgment,33,0,13,6,NULL,25692,1
1645880906,AcceptabilityJudgment,54,0,24,,,,0
1645880906,AcceptabilityJudgment,54,0,24,1,NULL,17926,0
1645880906,AcceptabilityJudgment,41,0,17,,,,1
1645880906,AcceptabilityJudgment,41,0,17,6,NULL,12570,1
1645880906,AcceptabilityJudgment,50,0,22,,,,0
1645880906,AcceptabilityJudgment,50,0,22,2,NULL,6672,0
1645880906,AcceptabilityJudgment,42,0,18,,,,1
1645880906,AcceptabilityJudgment,42,0,18,6,NULL,17111,1
1645880906,AcceptabilityJudgment,46,0,20,,,,0
1645880906,AcceptabilityJudgment,46,0,20,1,NULL,9344,0
1645880906,AcceptabilityJudgment,34,0,14,,,,1
1645880906,AcceptabilityJudgment,34,0,14,6,NULL,19045,1
1645880906,AcceptabilityJudgment,53,0,23,,,,0
1645880906,AcceptabilityJudgment,53,0,23,3,NULL,18595,0
1645880906,AcceptabilityJudgment,38,0,16,,,,1
1645880906,AcceptabilityJudgment,38,0,16,6,NULL,6564,1
1645880906,AcceptabilityJudgment,49,0,21,,,,0
1645880906,AcceptabilityJudgment,49,0,21,1,NULL,9223,0
1645880906,AcceptabilityJudgment,37,0,15,,,,1
1645880906,AcceptabilityJudgment,37,0,15,5,NULL,7665,1
1645881991,AcceptabilityJudgment,39,0,16,,,,1
1645881991,AcceptabilityJudgment,39,0,16,7,NULL,21624,1
1645881991,AcceptabilityJudgment,51,0,22,,,,0
1645881991,AcceptabilityJudgment,51,0,22,1,NULL,8739,0
1645881991,AcceptabilityJudgment,36,0,15,,,,1
1645881991,AcceptabilityJudgment,36,0,15,7,NULL,12534,1
1645881991,AcceptabilityJudgment,47,0,20,,,,0
1645881991,AcceptabilityJudgment,47,0,20,1,NULL,8634,0
1645881991,AcceptabilityJudgment,35,0,14,,,,1
1645881991,AcceptabilityJudgment,35,0,14,6,NULL,12513,1
1645881991,AcceptabilityJudgment,52,0,23,,,,0
1645881991,AcceptabilityJudgment,52,0,23,1,NULL,7635,0
1645881991,AcceptabilityJudgment,32,0,13,,,,1
1645881991,AcceptabilityJudgment,32,0,13,7,NULL,7448,1
1645881991,AcceptabilityJudgment,44,0,19,,,,0
1645881991,AcceptabilityJudgment,44,0,19,3,NULL,7497,0
1645881991,AcceptabilityJudgment,40,0,17,,,,1
1645881991,AcceptabilityJudgment,40,0,17,7,NULL,23055,1
1645881991,AcceptabilityJudgment,55,0,24,,,,0
1645881991,AcceptabilityJudgment,55,0,24,3,NULL,6810,0
1645881991,AcceptabilityJudgment,43,0,18,,,,1
1645881991,AcceptabilityJudgment,43,0,18,7,NULL,11488,1
1645881991,AcceptabilityJudgment,48,0,21,,,,0
1645881991,AcceptabilityJudgment,48,0,21,4,NULL,7336,0
1645884955,AcceptabilityJudgment,46,0,20,,,,0
1645884955,AcceptabilityJudgment,46,0,20,1,NULL,5520,0
1645884955,AcceptabilityJudgment,38,0,16,,,,1
1645884955,AcceptabilityJudgment,38,0,16,6,NULL,8147,1
1645884955,AcceptabilityJudgment,45,0,19,,,,0
1645884955,AcceptabilityJudgment,45,0,19,2,NULL,4444,0
1645884955,AcceptabilityJudgment,42,0,18,,,,1
1645884955,AcceptabilityJudgment,42,0,18,6,NULL,10595,1
1645884955,AcceptabilityJudgment,53,0,23,,,,0
1645884955,AcceptabilityJudgment,53,0,23,1,NULL,13418,0
1645884955,AcceptabilityJudgment,41,0,17,,,,1
1645884955,AcceptabilityJudgment,41,0,17,5,NULL,9536,1
1645884955,AcceptabilityJudgment,54,0,24,,,,0
1645884955,AcceptabilityJudgment,54,0,24,1,NULL,7797,0
1645884955,AcceptabilityJudgment,34,0,14,,,,1
1645884955,AcceptabilityJudgment,34,0,14,6,NULL,8519,1
1645884955,AcceptabilityJudgment,50,0,22,,,,0
1645884955,AcceptabilityJudgment,50,0,22,1,NULL,4162,0
1645884955,AcceptabilityJudgment,33,0,13,,,,1
1645884955,AcceptabilityJudgment,33,0,13,7,NULL,9060,1
1645884955,AcceptabilityJudgment,49,0,21,,,,0
1645884955,AcceptabilityJudgment,49,0,21,1,NULL,6343,0
1645884955,AcceptabilityJudgment,37,0,15,,,,1
1645884955,AcceptabilityJudgment,37,0,15,3,NULL,4275,1
1645885665,AcceptabilityJudgment,54,0,24,,,,0
1645885665,AcceptabilityJudgment,54,0,24,2,NULL,20669,0
1645885665,AcceptabilityJudgment,37,0,15,,,,1
1645885665,AcceptabilityJudgment,37,0,15,3,NULL,7634,1
1645885665,AcceptabilityJudgment,46,0,20,,,,0
1645885665,AcceptabilityJudgment,46,0,20,1,NULL,9137,0
1645885665,AcceptabilityJudgment,41,0,17,,,,1
1645885665,AcceptabilityJudgment,41,0,17,7,NULL,8137,1
1645885665,AcceptabilityJudgment,49,0,21,,,,0
1645885665,AcceptabilityJudgment,49,0,21,1,NULL,19280,0
1645885665,AcceptabilityJudgment,38,0,16,,,,1
1645885665,AcceptabilityJudgment,38,0,16,7,NULL,5294,1
1645885665,AcceptabilityJudgment,45,0,19,,,,0
1645885665,AcceptabilityJudgment,45,0,19,2,NULL,6668,0
1645885665,AcceptabilityJudgment,42,0,18,,,,1
1645885665,AcceptabilityJudgment,42,0,18,4,NULL,7403,1
1645885665,AcceptabilityJudgment,53,0,23,,,,0
1645885665,AcceptabilityJudgment,53,0,23,1,NULL,12468,0
1645885665,AcceptabilityJudgment,33,0,13,,,,1
1645885665,AcceptabilityJudgment,33,0,13,7,NULL,28680,1
1645885665,AcceptabilityJudgment,50,0,22,,,,0
1645885665,AcceptabilityJudgment,50,0,22,3,NULL,11120,0
1645885665,AcceptabilityJudgment,34,0,14,,,,1
1645885665,AcceptabilityJudgment,34,0,14,7,NULL,107012,1
1645886993,AcceptabilityJudgment,52,0,23,,,,0
1645886993,AcceptabilityJudgment,52,0,23,1,NULL,28210,0
1645886993,AcceptabilityJudgment,35,0,14,,,,1
1645886993,AcceptabilityJudgment,35,0,14,7,NULL,5522,1
1645886993,AcceptabilityJudgment,44,0,19,,,,0
1645886993,AcceptabilityJudgment,44,0,19,7,NULL,22455,0
1645886993,AcceptabilityJudgment,32,0,13,,,,1
1645886993,AcceptabilityJudgment,32,0,13,7,NULL,4719,1
1645886993,AcceptabilityJudgment,47,0,20,,,,0
1645886993,AcceptabilityJudgment,47,0,20,7,NULL,22967,0
1645886993,AcceptabilityJudgment,43,0,18,,,,1
1645886993,AcceptabilityJudgment,43,0,18,7,NULL,13548,1
1645886993,AcceptabilityJudgment,51,0,22,,,,0
1645886993,AcceptabilityJudgment,51,0,22,1,NULL,22796,0
1645886993,AcceptabilityJudgment,39,0,16,,,,1
1645886993,AcceptabilityJudgment,39,0,16,1,NULL,13357,1
1645886993,AcceptabilityJudgment,55,0,24,,,,0
1645886993,AcceptabilityJudgment,55,0,24,1,NULL,9394,0
1645886993,AcceptabilityJudgment,36,0,15,,,,1
1645886993,AcceptabilityJudgment,36,0,15,7,NULL,16141,1
1645886993,AcceptabilityJudgment,48,0,21,,,,0
1645886993,AcceptabilityJudgment,48,0,21,1,NULL,4858,0
1645886993,AcceptabilityJudgment,40,0,17,,,,1
1645886993,AcceptabilityJudgment,40,0,17,5,NULL,19597,1
1645887585,AcceptabilityJudgment,43,0,18,,,,1
1645887585,AcceptabilityJudgment,43,0,18,1,NULL,2429,1
1645887585,AcceptabilityJudgment,51,0,22,,,,0
1645887585,AcceptabilityJudgment,51,0,22,1,NULL,9183,0
1645887585,AcceptabilityJudgment,32,0,13,,,,1
1645887585,AcceptabilityJudgment,32,0,13,7,NULL,6835,1
1645887585,AcceptabilityJudgment,55,0,24,,,,0
1645887585,AcceptabilityJudgment,55,0,24,1,NULL,9975,0
1645887585,AcceptabilityJudgment,35,0,14,,,,1
1645887585,AcceptabilityJudgment,35,0,14,7,NULL,5122,1
1645887585,AcceptabilityJudgment,47,0,20,,,,0
1645887585,AcceptabilityJudgment,47,0,20,1,NULL,11120,0
1645887585,AcceptabilityJudgment,36,0,15,,,,1
1645887585,AcceptabilityJudgment,36,0,15,7,NULL,17261,1
1645887585,AcceptabilityJudgment,48,0,21,,,,0
1645887585,AcceptabilityJudgment,48,0,21,3,NULL,7199,0
1645887585,AcceptabilityJudgment,39,0,16,,,,1
1645887585,AcceptabilityJudgment,39,0,16,3,NULL,11412,1
1645887585,AcceptabilityJudgment,44,0,19,,,,0
1645887585,AcceptabilityJudgment,44,0,19,4,NULL,8256,0
1645887585,AcceptabilityJudgment,40,0,17,,,,1
1645887585,AcceptabilityJudgment,40,0,17,5,NULL,19969,1
1645887585,AcceptabilityJudgment,52,0,23,,,,0
1645887585,AcceptabilityJudgment,52,0,23,1,NULL,15484,0
1645887807,AcceptabilityJudgment,52,0,23,,,,0
1645887807,AcceptabilityJudgment,52,0,23,1,NULL,14523,0
1645887807,AcceptabilityJudgment,32,0,13,,,,1
1645887807,AcceptabilityJudgment,32,0,13,7,NULL,7442,1
1645887807,AcceptabilityJudgment,44,0,19,,,,0
1645887807,AcceptabilityJudgment,44,0,19,1,NULL,7489,0
1645887807,AcceptabilityJudgment,36,0,15,,,,1
1645887807,AcceptabilityJudgment,36,0,15,7,NULL,11875,1
1645887807,AcceptabilityJudgment,51,0,22,,,,0
1645887807,AcceptabilityJudgment,51,0,22,1,NULL,10956,0
1645887807,AcceptabilityJudgment,35,0,14,,,,1
1645887807,AcceptabilityJudgment,35,0,14,7,NULL,7833,1
1645887807,AcceptabilityJudgment,47,0,20,,,,0
1645887807,AcceptabilityJudgment,47,0,20,1,NULL,8673,0
1645887807,AcceptabilityJudgment,43,0,18,,,,1
1645887807,AcceptabilityJudgment,43,0,18,7,NULL,7650,1
1645887807,AcceptabilityJudgment,48,0,21,,,,0
1645887807,AcceptabilityJudgment,48,0,21,1,NULL,6987,0
1645887807,AcceptabilityJudgment,40,0,17,,,,1
1645887807,AcceptabilityJudgment,40,0,17,7,NULL,14100,1
1645887807,AcceptabilityJudgment,55,0,24,,,,0
1645887807,AcceptabilityJudgment,55,0,24,2,NULL,12384,0
1645887807,AcceptabilityJudgment,39,0,16,,,,1
1645887807,AcceptabilityJudgment,39,0,16,7,NULL,10606,1
1645888192,AcceptabilityJudgment,38,0,16,,,,1
1645888192,AcceptabilityJudgment,38,0,16,7,NULL,18741,1
1645888192,AcceptabilityJudgment,53,0,23,,,,0
1645888192,AcceptabilityJudgment,53,0,23,1,NULL,13320,0
1645888192,AcceptabilityJudgment,42,0,18,,,,1
1645888192,AcceptabilityJudgment,42,0,18,5,NULL,26701,1
1645888192,AcceptabilityJudgment,50,0,22,,,,0
1645888192,AcceptabilityJudgment,50,0,22,1,NULL,9425,0
1645888192,AcceptabilityJudgment,33,0,13,,,,1
1645888192,AcceptabilityJudgment,33,0,13,6,NULL,23066,1
1645888192,AcceptabilityJudgment,45,0,19,,,,0
1645888192,AcceptabilityJudgment,45,0,19,1,NULL,9835,0
1645888192,AcceptabilityJudgment,41,0,17,,,,1
1645888192,AcceptabilityJudgment,41,0,17,5,NULL,7646,1
1645888192,AcceptabilityJudgment,46,0,20,,,,0
1645888192,AcceptabilityJudgment,46,0,20,1,NULL,8834,0
1645888192,AcceptabilityJudgment,37,0,15,,,,1
1645888192,AcceptabilityJudgment,37,0,15,3,NULL,7499,1
1645888192,AcceptabilityJudgment,49,0,21,,,,0
1645888192,AcceptabilityJudgment,49,0,21,1,NULL,5887,0
1645888192,AcceptabilityJudgment,34,0,14,,,,1
1645888192,AcceptabilityJudgment,34,0,14,7,NULL,6308,1
1645888192,AcceptabilityJudgment,54,0,24,,,,0
1645888192,AcceptabilityJudgment,54,0,24,1,NULL,9979,0
1645890544,AcceptabilityJudgment,54,0,24,,,,0
1645890544,AcceptabilityJudgment,54,0,24,1,NULL,7040,0
1645890544,AcceptabilityJudgment,37,0,15,,,,1
1645890544,AcceptabilityJudgment,37,0,15,1,NULL,7022,1
1645890544,AcceptabilityJudgment,46,0,20,,,,0
1645890544,AcceptabilityJudgment,46,0,20,1,NULL,10767,0
1645890544,AcceptabilityJudgment,41,0,17,,,,1
1645890544,AcceptabilityJudgment,41,0,17,2,NULL,8692,1
1645890544,AcceptabilityJudgment,45,0,19,,,,0
1645890544,AcceptabilityJudgment,45,0,19,1,NULL,8100,0
1645890544,AcceptabilityJudgment,34,0,14,,,,1
1645890544,AcceptabilityJudgment,34,0,14,1,NULL,9814,1
1645890544,AcceptabilityJudgment,53,0,23,,,,0
1645890544,AcceptabilityJudgment,53,0,23,1,NULL,6783,0
1645890544,AcceptabilityJudgment,33,0,13,,,,1
1645890544,AcceptabilityJudgment,33,0,13,1,NULL,11919,1
1645890544,AcceptabilityJudgment,49,0,21,,,,0
1645890544,AcceptabilityJudgment,49,0,21,1,NULL,6384,0
1645890544,AcceptabilityJudgment,42,0,18,,,,1
1645890544,AcceptabilityJudgment,42,0,18,5,NULL,17987,1
1645890544,AcceptabilityJudgment,50,0,22,,,,0
1645890544,AcceptabilityJudgment,50,0,22,1,NULL,6168,0
1645890544,AcceptabilityJudgment,38,0,16,,,,1
1645890544,AcceptabilityJudgment,38,0,16,7,NULL,9473,1
1645890576,AcceptabilityJudgment,36,0,15,,,,1
1645890576,AcceptabilityJudgment,36,0,15,7,NULL,10368,1
1645890576,AcceptabilityJudgment,48,0,21,,,,0
1645890576,AcceptabilityJudgment,48,0,21,1,NULL,7680,0
1645890576,AcceptabilityJudgment,32,0,13,,,,1
